Recording ID,Database,Subspecies_Friis,Latitude,Longitude,Date,Month,Year,Time
93804871,ML,hyemalis,42.472,-76.4598,4/10/18,4,2018,615
93806251,ML,hyemalis,42.645113,-85.365418,4/9/18,4,2018,756
93813901,ML,hyemalis,41.1524,-87.8958,4/10/18,4,2018,700
93819251,ML,hyemalis,42.3945,-72.5208,4/9/18,4,2018,1518
94139291,ML,hyemalis,42.2816,-71.1855,4/12/18,4,2018,656
94184471,ML,hyemalis,44.2706,-72.9593,4/12/18,4,2018,545
94429341,ML,hyemalis,41.1551053,-87.873772,4/14/18,4,2018,1050
94433761,ML,hyemalis,42.2942745,-76.6387582,4/14/18,4,2018,0
94433791,ML,hyemalis,42.2943,-76.6388,4/14/18,4,2018,827
94574201,ML,oreganus,37.962403,-122.00553,4/14/18,4,2018,1727
94661421,ML,oreganus,48.5098,-123.363,4/15/18,4,2018,600
94807351,ML,hyemalis,46.7668,-96.781,4/10/18,4,2018,1225
94866521,ML,hyemalis,41.3114,-80.4636,4/15/18,4,2018,915
94932881,ML,hyemalis,44.8982,-93.3634,4/16/18,4,2018,1610
95212831,ML,hyemalis,45.3551,-75.7687,4/18/18,4,2018,735
95216761,ML,oreganus,48.4914,-123.394,4/18/18,4,2018,655
95302301,ML,hyemalis,44.7254,-64.7353,4/19/18,4,2018,545
95406091,ML,oreganus,44.5488094,-123.37362,4/18/18,4,2018,1445
95421901,ML,hyemalis,41.1417,-87.875,4/14/18,4,2018,0
95505371,ML,hyemalis,45.541,-73.8231,4/20/18,4,2018,750
95515371,ML,hyemalis,44.7139,-64.74,4/20/18,4,2018,1045
95689981,ML,hyemalis,45.5056,-73.5882,4/21/18,4,2018,807
95754331,ML,hyemalis,44.3262,-73.0326,4/21/18,4,2018,820
95776901,ML,hyemalis,43.6387,-72.4099,4/21/18,4,2018,1639
95848101,ML,hyemalis,45.5056,-73.5882,4/22/18,4,2018,804
95848111,ML,hyemalis,45.5056,-73.5882,4/22/18,4,2018,804
95920151,ML,hyemalis,53.4405253,-105.8724,4/22/18,4,2018,1221
95990531,ML,oreganus,34.1287,-118.212,4/22/18,4,2018,1830
96196261,ML,hyemalis,53.5257,-113.498,4/23/18,4,2018,1220
96796151,ML,caniceps,39.9835655,-105.30284,4/27/18,4,2018,1438
96800051,ML,hyemalis,42.4259,-76.3358,4/27/18,4,2018,516
96805431,ML,hyemalis,42.4720019,-76.459801,4/27/18,4,2018,1605
96837621,ML,oreganus,46.7731,-120.836,3/31/18,3,2018,1631
96837941,ML,oreganus,46.7731,-120.836,3/31/18,3,2018,1631
96921111,ML,hyemalis,42.438,-76.398,4/12/18,4,2018,824
96947931,ML,hyemalis,42.4749,-76.4601,4/27/18,4,2018,1556
97145521,ML,hyemalis,45.3565,-72.2602,4/28/18,4,2018,600
97164411,ML,caniceps,40.5114352,-106.0102069,4/28/18,4,2018,0
97478431,ML,hyemalis,46.5175,-72.8179,4/21/18,4,2018,715
97981671,ML,dorsalis,33.4629,-105.8052,5/3/18,5,2018,0
98083111,ML,hyemalis,44.7139,-64.74,5/4/18,5,2018,1130
98224861,ML,hyemalis,42.4259,-76.3358,5/5/18,5,2018,813
98352001,ML,oreganus,37.40163,-122.33646,5/5/18,5,2018,1001
98680291,ML,hyemalis,42.4371,-76.3056,5/5/18,5,2018,535
98682911,ML,hyemalis,42.4371,-76.3056,5/5/18,5,2018,535
98696991,ML,hyemalis,45.3565,-72.2602,5/6/18,5,2018,810
98784061,ML,hyemalis,44.7254,-64.7353,5/7/18,5,2018,540
98913111,ML,oreganus,44.5488,-123.3736,5/5/18,5,2018,611
99079841,ML,hyemalis,48.9317,-54.5531,5/8/18,5,2018,854
99233851,ML,hyemalis,39.1485,-84.5146,4/6/18,4,2018,1315
99362061,ML,hyemalis,53.5287,-113.553,5/6/18,5,2018,750
99448771,ML,hyemalis,44.7139,-64.74,5/10/18,5,2018,1300
99658791,ML,oreganus,44.5488094,-123.3736163,5/5/18,5,2018,0
100234011,ML,hyemalis,43.868,-72.8296,5/13/18,5,2018,645
100637551,ML,oreganus,47.8541,-123.939,5/6/18,5,2018,945
100667001,ML,oreganus,38.4908,-123.019,5/17/18,5,2018,1010
100742741,ML,oreganus,36.4855,-121.193,5/11/18,5,2018,640
100999611,ML,hyemalis,44.0985,-64.6849,5/19/18,5,2018,645
101275521,ML,hyemalis,61.3867,-139.1095,5/19/18,5,2018,0
101309821,ML,hyemalis,34.8781,-83.8088,5/19/18,5,2018,1550
101390261,ML,oreganus,49.2739,-124.161,5/21/18,5,2018,1046
101633591,ML,hyemalis,42.2681,-72.6262,5/23/18,5,2018,0
