FileName,ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,largest_silence_duration.ms.,largest_syllable_duration.ms.,largest_sylls_freq_range.Hz.,max_sylls_freq.Hz.,mean_syllable_stereotypy,min_sylls_freq.Hz.,num_syllable_per_bout_duration.1.ms.,num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range.Hz.,sequential_repetition,smallest_silence_duration.ms.,smallest_syllable_duration.ms.,smallest_sylls_freq_range.Hz.,stdev_silence_duration.ms.,stdev_syllable_duration.ms.,stdev_syllable_stereotypy,stdev_sylls_freq_range.Hz.,syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-267998-bout3.gzip,267998,3.155239153,4.027050927,7.387796086,8.339618246,8.658631836,7.357313217,62.22222222,63.17460317,1805.263158,5888.596491,4.079140461,3997.368421,-4.36158092,2.995732274,6.666666667,1.098612289,1934.210526,0.473684211,15.23809524,22.53968254,1246.491228,9.728485395,8.29250051,8.642296874,141.8043963,53.5,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 16, 0, 0, 0]",[65.20568058 52.98362714],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-267999-bout1.gzip,267999,2.469410214,3.340893375,7.336706375,8.216195856,8.555078822,7.177903577,19.68253968,38.0952381,1676.315789,5286.842105,4.181664789,3610.526316,-3.681396005,3.496507561,33,0,1719.298246,1,4.444444444,21.26984127,1375.438596,5.113641628,5.208843799,NA,76.18990998,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[65.4747642],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-267999-bout2.gzip,267999,2.697596186,3.235457168,7.267349933,8.217848836,8.536267426,7.084239727,22.85714286,30.15873016,1590.350877,5243.859649,4.273735945,3653.508772,-3.683042363,3.401197382,15,0.693147181,1633.333333,0.965517241,8.888888889,20.31746032,601.754386,3.020827977,2.079109497,NA,176.0791894,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29]",[71.78933626],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-267999-bout3.gzip,267999,2.229046759,3.43294608,7.31337129,8.208742321,8.54289293,7.121842069,13.01587302,35.55555556,1805.263158,5372.807018,4.177584176,3524.561404,-3.687854859,3.433987204,10.33333333,1.098612289,1891.22807,0.633333333,2.222222222,20.95238095,1031.578947,2.207210746,2.464275648,9.461326084,128.6388815,53.5,"[0, 1, 1, 1, 1, 5, 5, 1, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 1, 1]",[58.51796356 71.89829923],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269029-bout1.gzip,269029,2.989683313,4.210923169,7.673087113,8.11592977,8.603424537,7.453610151,29.16666667,79.91666667,2292.397661,5520.467836,4.339046162,3228.070175,-4.457877885,2.995732274,10,0.693147181,2339.181287,0.947368421,10.20833333,54.83333333,1450.292398,5.999692873,7.402441451,NA,176.016285,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[76.63440762],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269029-bout2.gzip,269029,3.102736175,4.162846573,7.751538197,8.087579183,8.618334292,7.443078374,28.29166667,71.75,2526.315789,5660.818713,4.26779543,3087.719298,-4.44734609,2.995732274,20,0,2619.883041,1,11.66666667,59.20833333,1918.128655,4.091487959,3.63565685,NA,140.0221862,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[71.36413482],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269029-bout3.gzip,269029,3.173050013,4.129976642,7.71182026,8.108213141,8.61422188,7.271761616,26.25,70.58333333,2385.964912,5660.818713,4.295758904,3228.070175,-4.43854831,2.833213344,17,0,2479.532164,1,14.875,52.5,1684.210526,3.389487937,4.144381273,NA,159.9642686,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.38788769],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269055-bout1.gzip,269055,3.121420489,4.49011452,7.832329462,8.156692569,8.693571771,7.538013371,28.57142857,94.6031746,3051.754386,6060.526316,4.194339536,2879.824561,-4.704800042,2.833213344,8.5,0.693147181,3223.684211,0.6875,15.87301587,82.53968254,2321.052632,3.759760959,2.614304054,12.73453222,264.499825,53.5,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[57.30524769 75.31459587],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269055-bout2.gzip,269055,3.131864448,4.503227415,7.957551603,8.082974993,8.708299578,7.550611169,32.06349206,94.6031746,3266.666667,6189.473684,4.191933572,2836.842105,-4.717397782,2.833213344,17,0,3395.614035,1,15.23809524,85.71428571,2407.017544,3.879807992,2.308739972,NA,333.6742933,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[66.1505743],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269055-bout3.gzip,269055,3.290334789,4.469648326,7.956257369,8.098585415,8.716077235,7.284450691,66.34920635,102.2222222,3266.666667,6232.45614,4.22861813,2879.824561,-4.719501374,2.564949357,4.333333333,1.098612289,3395.614035,0.666666667,14.92063492,45.07936508,1590.350877,13.20522413,13.23309609,NA,472.0047993,53.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0]",[68.6223395],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269060-bout1.gzip,269060,2.439379131,4.703042416,7.666126053,8.17628031,8.638953579,7.687080156,22.85714286,123.1746032,2278.070175,5759.649123,4.109140588,3352.631579,-4.796708366,2.890371758,18,0,2450,1,6.984126984,85.71428571,2020.175439,4.224850526,8.279883821,NA,62.54866119,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[60.8943617],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269060-bout2.gzip,269060,1.919098892,4.738006893,7.731083949,8.14904922,8.647374681,7.565028521,12.6984127,120.952381,2492.982456,5845.614035,4.193361286,3223.684211,-4.792439844,2.772588722,16,0,2664.912281,1,3.80952381,97.77777778,2149.122807,2.688033036,6.019480707,NA,92.85271761,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[66.24508586],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269060-bout3.gzip,269060,2.520096206,4.681333059,7.648229566,8.194156607,8.643593958,7.42200361,21.58730159,114.6031746,2278.070175,5802.631579,4.148836381,3395.614035,-4.782946329,2.63905733,14,0,2450,1,6.031746032,98.73015873,1977.192982,5.11207417,4.972103563,NA,77.58591412,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[63.36023025],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269107-bout1.gzip,269107,4.405142802,3.693131764,7.212829094,8.196397539,8.504674973,7.139329856,87.20833333,49.875,1450.292398,5052.631579,4.246171124,3555.555556,-4.741434567,2.397895273,11,0,1543.859649,1,73.5,33.25,1216.374269,5.282397466,6.622941361,NA,78.28397909,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.83750062],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269107-bout2.gzip,269107,4.455584687,3.564472969,7.122677997,8.204802912,8.487035379,7.028349176,92.16666667,38.20833333,1356.725146,4959.064327,4.256056409,3602.339181,-4.725764031,2.302585093,10,0,1403.508772,1,80.79166667,30.91666667,1076.023392,3.93959992,2.273628504,NA,88.90256726,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.53128774],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269107-bout3.gzip,269107,4.378243446,3.823612048,7.188666845,8.160967989,8.472013237,7.346896913,84.58333333,63.29166667,1403.508772,4818.71345,4.276282412,3415.204678,-4.78194758,2.564949357,13,0,1450.292398,1,74.95833333,40.54166667,1216.374269,2.606150759,6.41275619,NA,58.50951398,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[71.97237838],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269460-bout1.gzip,269460,2.920402554,3.51903386,7.471032617,8.330335044,8.67611715,7.031797346,22.53968254,46.98412698,2020.175439,6017.54386,4.307239454,3954.385965,-3.940754891,3.091042453,11,0.693147181,2106.140351,0.952380952,10.15873016,28.88888889,1031.578947,3.668791288,4.470699219,NA,192.8153728,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[74.23527596],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269460-bout2.gzip,269460,3.013944697,3.464246699,7.457143504,8.340644414,8.679312041,6.933453967,22.85714286,38.73015873,1934.210526,6060.526316,4.366107038,4083.333333,-3.937721706,2.995732274,10,0.693147181,2020.175439,0.947368421,13.96825397,26.03174603,1203.508772,2.984170434,3.198365537,NA,156.5982734,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[78.73651604],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269460-bout3.gzip,269460,3.087466537,3.430396536,7.459621821,8.337562747,8.677848983,6.941466336,24.76190476,37.14285714,1977.192982,6060.526316,4.388600634,3997.368421,-3.945734041,2.995732274,10,0.693147181,2106.140351,0.947368421,16.82539683,26.66666667,1117.54386,1.694687385,1.924431992,NA,192.9302792,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[80.52765246],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269461-bout1.gzip,269461,3.056356895,4.07104376,7.605920807,8.261255087,8.672148501,7.197815474,30.47619048,63.49206349,2235.087719,6017.54386,4.254630101,3653.508772,-4.364602127,2.833213344,17,0,2407.017544,1,13.65079365,54.6031746,1719.298246,4.615700891,3.398718462,NA,159.7662952,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.43076011],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269461-bout2.gzip,269461,3.149524851,4.01366232,7.579602659,8.25055137,8.656016478,7.346112611,31.74603175,64.44444444,2278.070175,5931.578947,4.192863541,3567.54386,-4.350380304,2.995732274,10,0.693147181,2407.017544,0.947368421,13.01587302,46.66666667,1160.526316,5.305132907,4.321334691,14.62913385,301.1921251,53.5,"[0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",[55.86776114 76.55648063],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269461-bout3.gzip,269461,3.297011954,3.959120055,7.424353682,8.329100628,8.66147073,7.403225515,39.36507937,64.44444444,1977.192982,5888.596491,4.193492671,3911.403509,-4.358703076,3.044522438,10.5,0.693147181,2020.175439,0.95,15.55555556,46.03174603,1117.54386,6.311731512,5.242330911,NA,172.4662684,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[66.25379],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269462-bout1.gzip,269462,3.242287054,4.428005378,8.232430829,7.853945413,8.747329778,7.316811814,37.77777778,88.88888889,4212.280702,6619.298246,4.071760187,2235.087719,-4.677754535,2.63905733,4.666666667,1.098612289,4427.192982,0.384615385,21.9047619,80.31746032,3309.649123,4.297531155,2.51778454,3.621216906,281.9808387,53.5,"[0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 0]",[54.51919109 60.2278843  61.23329831],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269462-bout2.gzip,269462,3.214225223,4.450754921,8.195004424,7.864615342,8.729612779,7.32855199,38.73015873,91.74603175,4169.298246,6619.298246,4.010694567,2278.070175,-4.689494631,2.63905733,7,0.693147181,4384.210526,0.846153846,16.82539683,80,2836.842105,5.147588231,3.658937216,NA,337.362712,53.5,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[55.18518705],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269462-bout3.gzip,269462,3.195403469,4.432866311,8.221761873,7.852752807,8.740477084,7.310465273,28.88888889,89.84126984,4298.245614,6748.245614,4.088552537,2278.070175,-4.671407963,2.63905733,7,0.693147181,4513.157895,0.923076923,19.36507937,77.46031746,3137.719298,2.622529475,3.272855973,NA,350.6995164,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[59.65348295],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269463-bout1.gzip,269463,3.0939243,4.015364678,7.796593142,8.229401034,8.722401844,7.166694883,25.07936508,59.04761905,2664.912281,6361.403509,4.326239302,3696.491228,-4.333481529,2.833213344,17,0,2707.894737,1,20.63492063,53.33333333,1590.350877,1.176460708,1.450194279,NA,293.9112346,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.65921944],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269463-bout2.gzip,269463,3.139244555,4.005280499,7.837437021,8.224883624,8.736072817,7.28510393,24.76190476,59.36507937,2707.894737,6447.368421,4.349380916,3653.508772,-4.340664984,2.944438979,19,0,2836.842105,1,20,49.52380952,2192.105263,1.161613672,2.242024986,NA,130.9015427,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.43051213],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-269463-bout3.gzip,269463,3.128395234,4.00180055,7.76705513,8.232766907,8.712883874,7.166449814,25.3968254,65.07936508,2621.929825,6275.438596,4.309470681,3696.491228,-4.333236471,2.833213344,17,0,2621.929825,1,13.96825397,50.15873016,1719.298246,2.672376729,3.334778043,NA,200.7277183,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.40109658],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-283613-bout1.gzip,283613,2.64201823,3.745171989,7.66014249,8.096871683,8.587326413,7.318286896,22.53968254,48.57142857,2235.087719,5458.77193,4.420056994,3137.719298,-4.022450057,3.295836866,27,0,2364.035088,1,10.47619048,36.19047619,1977.192982,3.036099515,3.847808051,NA,59.78229146,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[83.1010215],hyemalis
