FileName,ID_Num,avg_silence_duration(ms),avg_syllable_duration(ms),avg_sylls_freq_range(Hz),avg_sylls_lower_freq(Hz),avg_sylls_upper_freq(Hz),bout_duration(ms),largest_silence_duration(ms),largest_syllable_duration(ms),largest_sylls_freq_range(Hz),max_sylls_freq(Hz),mean_syllable_stereotypy,min_sylls_freq(Hz),num_syllable_per_bout_duration(1/ms),num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range(Hz),sequential_repetition,smallest_silence_duration(ms),smallest_syllable_duration(ms),smallest_sylls_freq_range(Hz),stdev_silence_duration(ms),stdev_syllable_duration(ms),stdev_syllable_stereotypy,stdev_sylls_freq_range(Hz),syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies,latitude,longitude
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-206101-bout3.gzip,206101,19.07986111,68.08666667,2036.023392,3534.97076,5524.210526,2160.083333,25.95833333,100.625,2432.748538,5941.520468,63.05560221,3368.421053,0.011573628,25,12.5,2,2619.883041,0.833333333,8.166666667,58.33333333,1637.426901,4.706062949,7.749812572,1.281725611,191.527387,53.5,"[0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[63.96191908 62.14928534],caniceps,37.6994,-108.1782
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-207795-bout1.gzip,207795,19.05723906,34.31372549,1188.338493,4776.109391,5921.465428,1795.555556,26.66666667,45.07936508,1375.438596,6146.491228,57.80209418,4685.087719,0.018935644,34,34,1,1504.385965,1,10.47619048,25.71428571,1031.578947,5.373130083,6.415892055,,90.33591526,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[57.80209418],hyemalis,63.7867,-151.6166
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-207795-bout2.gzip,207795,19.5978836,33.33333333,1196.576118,4783.531409,5937.125071,1621.269841,26.66666667,44.12698413,1461.403509,6103.508772,57.98413715,4470.175439,0.019120815,31,15.5,2,1676.315789,0.9,11.42857143,24.76190476,859.6491228,4.346351492,5.075395274,5.3837804,164.2720175,53.5,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[61.79104478 54.17722952],hyemalis,63.7867,-151.6166
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-207795-bout3.gzip,207795,21.40296979,32.82738095,1182.017544,4760.307018,5899.342105,1713.968254,29.20634921,51.42857143,1590.350877,6060.526316,55.60439807,4513.157895,0.018670124,32,10.66666667,3,1590.350877,0.903225806,11.11111111,20.95238095,171.9298246,5.19819609,6.534350938,,275.1137155,53.5,"[0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[55.60439807],hyemalis,63.7867,-151.6166
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_210591_44k seg 1.gzip,210591,21.99233716,29.13227513,2703.596491,3322.54386,5983.157895,1511.746032,24.12698413,32.06349206,3008.77193,6146.491228,77.04433488,3180.701754,0.019844603,30,30,1,3008.77193,1,20.95238095,26.98412698,2321.052632,0.808908003,1.596434227,,141.5926145,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.04433488],oreganus,32.856,-116.43767
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_210605_44k seg 1.gzip,210605,54.7845805,104.4444444,4593.75,3100.109649,7650.877193,1219.047619,61.58730159,115.8730159,4985.964912,8123.684211,73.95167571,2836.842105,0.0065625,8,4,2,5329.824561,0.857142857,49.20634921,61.26984127,3696.491228,4.503974497,17.8722788,,387.4811972,53.5,"[0, 1, 1, 1, 1, 1, 1, 1]",[73.95167571],hyemalis,42.32,-76.34016
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_210612_44k seg 1.gzip,210612,37.58730159,91.25541126,2813.397129,3544.098884,6314.513557,1379.68254,40.63492063,93.96825397,2965.789474,6404.385965,69.52152336,3438.596491,0.007972849,11,11,1,3008.77193,1,34.92063492,86.98412698,2707.894737,2.008910472,2.517216651,,70.26977312,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.52152336],hyemalis,42.33405,-76.34016
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_213700_44k s2.gzip,213700,28.64197531,63.69256475,2065.420129,3540.397045,5562.834718,1725.714286,69.52380952,192.6984127,3352.631579,6619.298246,73.94802318,3309.649123,0.011009934,19,9.5,2,3352.631579,0.944444444,21.9047619,53.96825397,1676.315789,10.49939741,31.30562425,,326.8657091,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18]",[73.94802318],hyemalis,42.3238414,-76.3361835
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_213700_44k s3.gzip,213700,30.65255732,61.68755221,1981.717452,3578.855032,5517.590028,1723.809524,73.01587302,190.4761905,2793.859649,6060.526316,74.71411098,3309.649123,0.011022099,19,9.5,2,2793.859649,0.944444444,26.34920635,51.74603175,1590.350877,10.64945825,31.22088624,,240.1274312,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18]",[74.71411098],hyemalis,42.3238414,-76.3361835
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_213700_44k seg 1.gzip,213700,30.87301587,52.75443511,1868.472652,3650.980392,5476.470588,1390.793651,45.07936508,60.95238095,2149.122807,5587.719298,61.21737633,3481.578947,0.012223237,17,8.5,2,2149.122807,0.9375,21.58730159,36.19047619,644.7368421,5.120862235,5.223929009,,345.5738843,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[61.21737633],hyemalis,42.3238414,-76.3361835
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213749-bout1.gzip,213749,34.6031746,73.1292517,3306.578947,3478.508772,6742.105263,1473.650794,40.95238095,76.19047619,3438.596491,6791.22807,64.73234984,3395.614035,0.009500215,14,14,1,3438.596491,1,28.25396825,67.93650794,2664.912281,3.527954091,2.501567291,,191.826914,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[64.73234984],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213749-bout2.gzip,213749,37.48677249,71.13553114,3458.434548,3293.117409,6708.569501,1374.603175,51.11111111,74.28571429,3524.561404,6834.210526,70.22679544,3137.719298,0.009457275,13,13,1,3739.473684,1,31.74603175,67.3015873,3309.649123,5.043993604,2.178178571,,67.08427457,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.22679544],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213749-bout3.gzip,213749,34.74747475,75.10582011,3624.853801,3313.230994,6895.102339,1283.492063,46.66666667,81.58730159,3825.438596,7049.122807,65.00002314,3223.684211,0.009349493,12,12,1,3868.421053,1,27.61904762,67.61904762,3266.666667,6.652083273,5.137578274,,183.5830177,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[65.00002314],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213753-bout1.gzip,213753,19.19191919,41.72532781,1592.21968,4229.099924,5778.337147,1381.904762,31.11111111,49.84126984,1891.22807,6060.526316,56.41736375,4169.298246,0.016643694,23,23,1,1934.210526,1,11.42857143,26.03174603,988.5964912,5.339814721,6.24138323,,299.6124865,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[56.41736375],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213753-bout2.gzip,213753,14.19501134,46.94083694,1834.569378,4231.818182,6023.405104,1330.793651,20.63492063,56.19047619,2063.157895,6146.491228,54.59099613,4040.350877,0.016531489,22,22,1,2149.122807,1,8.253968254,37.46031746,1504.385965,3.294777558,4.162640842,,107.2605876,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[54.59099613],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213753-bout3.gzip,213753,21.68253968,39.38019652,1700.877193,4257.309942,5915.204678,1260.634921,28.88888889,48.88888889,1934.210526,6103.508772,58.42693964,4212.280702,0.016658272,21,7,3,1934.210526,0.8,15.87301587,30.79365079,1031.578947,3.622680614,4.183346738,0.443482419,235.2563875,53.5,"[0, 0, 0, 0, 4, 5, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[58.74052906 58.11335021],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213755(1)-bout1.gzip,213755,18.37742504,114,3460.087719,2858.333333,6275.438596,1305.396825,24.76190476,118.0952381,3696.491228,6490.350877,53.43575218,2621.929825,0.007660506,10,10,1,3911.403509,1,14.6031746,105.3968254,3051.754386,3.164445832,3.617902601,,195.6633082,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[53.43575218],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213755(1)-bout2.gzip,213755,28.74779541,104.7936508,2995.877193,3064.649123,6017.54386,1306.666667,44.12698413,113.015873,3266.666667,6318.421053,66.49031735,2750.877193,0.007653061,10,5,2,3610.526316,0.888888889,23.80952381,94.92063492,2535.964912,6.281606625,4.757081626,,251.4871638,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[66.49031735],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213755(2)-bout1.gzip,213755,15.63492063,44.59561602,1860.526316,4265.497076,6083.040936,1249.206349,21.26984127,51.42857143,2063.157895,6275.438596,52.11182954,4169.298246,0.016810673,21,21,1,2149.122807,1,8.253968254,39.04761905,1719.298246,3.789805555,3.424481758,,83.94558102,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[52.11182954],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-213755(2)-bout2.gzip,213755,23.41269841,37.35449735,1475.730994,4275.730994,5708.479532,1252.698413,38.41269841,52.06349206,2063.157895,6146.491228,58.20976148,4126.315789,0.016763811,21,3.5,6,2063.157895,0.7,12.6984127,15.23809524,558.7719298,7.212691206,9.701689797,4.484993313,509.1803664,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 12, 0, 14, 15, 16, 16, 16, 16, 16]",[53.03108872 60.83339514 60.7648006 ],oreganus,34.346,-117.915
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_214966_44k-2 seg 1.gzip,214966,18.34215168,120.6984127,3008.77193,2836.842105,5802.631579,1372.063492,28.88888889,125.3968254,3137.719298,5931.578947,73.46086471,2707.894737,0.007288292,10,10,1,3266.666667,1,9.206349206,115.8730159,2922.807018,5.552783385,3.084433727,,81.04849656,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.46086471],mearnsi,44.17,-107.252
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_214980_44k-2 seg 1.gzip,214980,34.4047619,122.1164021,2918.031189,3285.769981,6160.818713,1374.285714,39.68253968,127.3015873,3180.701754,6275.438596,67.34577046,3137.719298,0.006548857,9,4.5,2,3180.701754,0.625,28.25396825,116.1904762,2793.859649,3.701948618,3.63349941,2.338227418,140.0140635,53.5,"[0, 1, 1, 1, 0, 0, 1, 1, 1]",[65.692394   68.99914693],mearnsi,44.181,-107.259
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_214986_44k seg 1.gzip,214986,21.00529101,129.2063492,3260.526316,2542.105263,5759.649123,1030.47619,26.66666667,139.3650794,3438.596491,5888.596491,63.56652077,2492.982456,0.006792976,7,2.333333333,3,3438.596491,0.333333333,12.6984127,108.5714286,3137.719298,5.403979075,10.31949512,11.34269206,97.4750483,53.5,"[0, 1, 2, 1, 1, 1, 2]",[71.58701524 55.5460263 ],mearnsi,44.181,-107.259
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_214987_44k seg 1.gzip,214987,38.31746032,103.030303,3301.834131,3051.754386,6310.606061,1516.507937,54.28571429,121.5873016,3567.54386,6576.315789,71.22560827,2965.789474,0.007253506,11,5.5,2,3653.508772,0.3,32.06349206,57.77777778,2106.140351,5.893809417,15.83065053,2.81578789,409.042237,53.5,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",[73.21667099 69.23454556],mearnsi,44.181,-107.259
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216714_44k-2 seg 1.gzip,216714,18.00865801,84.02116402,4097.660819,2987.280702,7041.959064,1206.349206,23.80952381,88.88888889,4470.175439,7478.947368,63.82846858,2879.824561,0.009947368,12,6,2,4642.105263,0.909090909,12.6984127,78.73015873,3825.438596,3.454606935,2.863015716,,180.8175924,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[63.82846858],hyemalis,42.426647,-76.337689
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216737_44k-2 seg 1.gzip,216737,33.11111111,92.32323232,2657.097289,3419.059011,6033.173844,1346.666667,38.41269841,98.0952381,2922.807018,6275.438596,69.51502873,3352.631579,0.008168317,11,5.5,2,2965.789474,0.9,23.17460317,86.66666667,2321.052632,4.531893517,3.034423091,,187.1768086,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[69.51502873],hyemalis,43.906664,-76.416082
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216740_44k seg a2.gzip,216740,54.33455433,34.39909297,1194.298246,4780.263158,5931.578947,1187.936508,70.79365079,46.98412698,1418.421053,6103.508772,60.68751017,4427.192982,0.011785142,14,7,2,1719.298246,0.923076923,40.31746032,23.17460317,816.6666667,7.511192236,5.624869735,,144.2203396,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.68751017],hyemalis,42.771084,-75.788776
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216740_44k seg a3.gzip,216740,56.19047619,31.69312169,1076.949318,4768.664717,5802.631579,1525.714286,72.38095238,37.46031746,1375.438596,6017.54386,54.11653787,4685.087719,0.011797753,18,18,1,1375.438596,1,49.20634921,17.77777778,644.7368421,5.531694792,4.395151485,,230.9845558,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[54.11653787],hyemalis,42.771084,-75.788776
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216740_44k seg b2.gzip,216740,48.99470899,114.6031746,2769.298246,2978.070175,5704.385965,1096.190476,60,120.6349206,3094.736842,5802.631579,67.79341049,2750.877193,0.006385752,7,3.5,2,3094.736842,0.5,41.26984127,98.73015873,2235.087719,6.887255067,7.292379748,5.724442439,265.9558856,53.5,"[0, 1, 1, 1, 0, 1, 1]",[63.74561843 71.84120256],hyemalis,42.771084,-75.788776
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216740_44k seg b3.gzip,216740,46.93121693,114.739229,2511.403509,3186.842105,5655.263158,1084.761905,60.63492063,124.1269841,2836.842105,5802.631579,69.90966796,2922.807018,0.006453029,7,7,1,2922.807018,1,41.26984127,100.952381,2106.140351,7.32065603,6.995798672,,348.1818994,53.5,"[0, 0, 0, 0, 0, 0, 0]",[69.90966796],hyemalis,42.771084,-75.788776
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216748_44k seg 1.gzip,216748,28.61678005,53.31216931,2621.929825,3722.280702,6301.22807,1200.31746,36.19047619,58.73015873,2793.859649,6447.368421,71.82497762,3610.526316,0.012496694,15,7.5,2,2879.824561,0.857142857,22.53968254,48.88888889,2407.017544,3.510567343,2.529647597,,106.5311061,53.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[71.82497762],hyemalis,42.437166,-76.305802
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216750_44k seg 1.gzip,216750,32.73368607,102.1269841,2776.666667,2836.842105,5570.526316,1315.873016,38.0952381,128.5714286,2879.824561,5630.701754,68.6911893,2750.877193,0.007599517,10,10,1,2922.807018,1,28.57142857,92.6984127,2707.894737,3.083798332,10.79992555,,58.02189356,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[68.6911893],hyemalis,42.437166,-76.305802
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216752_44k seg 1.gzip,216752,26.62433862,61.0515873,2468.804825,3212.938596,5638.760965,1376.190476,30.47619048,62.53968254,2707.894737,5802.631579,83.35045898,3137.719298,0.011626298,16,16,1,2707.894737,1,24.44444444,58.73015873,2321.052632,1.834951497,0.809108722,,91.47457068,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[83.35045898],hyemalis,42.437166,-76.305802
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_216753_44k seg 1.gzip,216753,25.33730159,67.20821662,4209.752322,2937.977296,7104.747162,1547.936508,33.33333333,72.6984127,4470.175439,7392.982456,69.81348456,2793.859649,0.010982363,17,17,1,4642.105263,1,21.26984127,58.41269841,3352.631579,2.691790817,3.05687398,,264.7308405,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.81348456],hyemalis,42.437166,-76.305802
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC216764.gzip,216764,25.35964912,60.41875,2369.590643,3221.052632,5543.859649,1690.208333,36.16666667,68.54166667,3181.28655,5941.520468,51.73552674,2760.233918,0.011832861,20,5,4,3228.070175,0.789473684,12.83333333,54.54166667,1964.912281,5.565047629,3.461765761,,294.8228145,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 16, 17, 1, 1]",[51.73552674],hyemalis,44.9291,-93.2602
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_217648_44k seg 2.gzip,217648,32.38095238,80.46176046,2492.982456,3297.926635,5747.926635,1208.888889,36.50793651,83.80952381,2922.807018,5888.596491,69.41510821,2750.877193,0.009099265,11,11,1,3180.701754,1,29.20634921,77.46031746,1805.263158,2.219701266,1.922476548,,319.9234769,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.41510821],oreganus,39.6403,-120.6102
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_217648_44k seg 3.gzip,217648,34.04761905,79.46275946,2301.214575,3359.244265,5617.476383,1441.587302,42.22222222,82.85714286,2922.807018,5673.684211,70.24084313,2793.859649,0.009017837,13,13,1,2922.807018,1,31.11111111,75.55555556,1676.315789,2.855940103,2.063022394,,457.7901925,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.24084313],oreganus,39.6403,-120.6102
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_217655_44k seg 1.gzip,217655,32.84493284,57.50566893,1989.473684,3481.578947,5428.070175,1232.063492,39.36507937,60.31746032,2106.140351,5501.754386,72.93793981,3395.614035,0.011363051,14,14,1,2149.122807,1,28.88888889,55.55555556,1848.245614,2.751166208,1.28112897,,70.38262263,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[72.93793981],oreganus,42.32492,-76.3363
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_217675_44k s2.gzip,217675,23.7535014,57.6366843,2328.216374,3507.846004,5793.079922,1441.269841,30.15873016,59.36507937,2407.017544,5888.596491,77.04703556,3438.596491,0.012488987,18,18,1,2492.982456,1,21.26984127,53.33333333,2192.105263,2.106497208,1.391136119,,59.43037197,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.04703556],oreganus,42.484284,-76.7923455
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_217675_44k s3.gzip,217675,22.89449113,58.30687831,2373.586745,3488.74269,5819.346979,1438.730159,29.20634921,62.53968254,2450,5931.578947,74.12985265,3395.614035,0.012511033,18,18,1,2578.947368,1,20.31746032,54.28571429,2321.052632,2.090429646,2.327759369,,45.57322228,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.12985265],oreganus,42.484284,-76.7923455
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219104_44k s2.gzip,219104,21.62071846,48.65079365,2149.122807,3096.885965,5203.026316,1383.809524,44.44444444,59.04761905,2407.017544,5458.77193,48.48602949,2836.842105,0.014452856,20,20,1,2664.912281,1,11.74603175,29.84126984,1719.298246,8.288419985,7.780846069,,201.6055897,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[48.48602949],oreganus,39.69796,-120.44998
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219104_44k s3.gzip,219104,20.04761905,50.03779289,2110.233918,3217.54386,5284.795322,1451.746032,37.46031746,60,2321.052632,5458.77193,52.8672325,3094.736842,0.01446534,21,10.5,2,2407.017544,0.75,10.47619048,30.47619048,1762.280702,8.010200893,8.478316237,4.532336762,156.697295,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 0, 10, 0, 0, 0, 0, 10]",[49.66238644 56.07207856],oreganus,39.69796,-120.44998
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219104_44k seg 1.gzip,219104,21.79365079,48.35978836,2108.187135,3223.684211,5288.888889,1451.428571,38.0952381,59.68253968,2321.052632,5458.77193,52.78334992,3094.736842,0.014468504,21,10.5,2,2407.017544,0.75,10.79365079,30.15873016,1762.280702,8.293891623,8.569272706,3.701231531,162.8100266,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 0, 10, 0, 0, 0, 0, 10]",[50.166184   55.40051583],oreganus,39.69796,-120.44998
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219106_44k seg 1.gzip,219106,29.49039265,42.19047619,2256.578947,3223.684211,5437.280702,1404.126984,34.28571429,47.3015873,2364.035088,5458.77193,75.37028818,3137.719298,0.014243726,20,20,1,2364.035088,1,26.66666667,38.0952381,1977.192982,1.95665564,1.6314658,,83.08901348,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.37028818],oreganus,42.484284,-76.7923455
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219107_44k s3.gzip,219107,11.00529101,103.3015873,2914.210526,3197.894737,6069.122807,1132.063492,23.80952381,114.9206349,3180.701754,6146.491228,66.1544443,2922.807018,0.008833427,10,10,1,3266.666667,1,3.174603175,92.06349206,2621.929825,6.104407785,6.108671264,,227.2611983,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[66.1544443],oreganus,39.69796,-120.44998
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219107_44k seg 1.gzip,219107,16.82539683,96.12698413,2772.368421,3210.789474,5940.175439,1112.698413,27.3015873,105.7142857,3180.701754,6060.526316,60.32420474,2922.807018,0.008987161,10,5,2,3180.701754,0.888888889,9.523809524,80.95238095,2364.035088,7.676699866,9.457499906,,280.2113315,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.32420474],oreganus,39.69796,-120.44998
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219142_44k-2 seg 1.gzip,219142,26.79738562,42.64550265,2421.345029,3476.803119,5855.165692,1223.174603,42.85714286,48.88888889,2664.912281,6060.526316,75.24669995,3223.684211,0.014715806,18,18,1,2879.824561,1,20.31746032,40.63492063,2106.140351,5.068265183,2.199429597,,161.4999488,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.24669995],oreganus,39.65467,-120.5995
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_219663_44k seg 1.gzip,219663,39.43833944,73.33333333,2975,3150,6082.017544,1539.365079,60.95238095,92.38095238,5673.684211,8596.491228,82.52623483,2965.789474,0.009094659,14,7,2,5673.684211,0.923076923,30.47619048,33.01587302,1977.192982,9.864415389,26.17933681,7.824553591,1294.443303,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10]",[88.05902973 76.99343992],hyemalis,42.32492,-76.3363
