subspecies,ID_Num,latitude,longitude
mearnsi,460518511,43.573489,-111.184782
mearnsi,468823501,45.5106837,-111.0651212
mearnsi,468823501,45.5106837,-111.0651212
dorsalis,475359181,34.3244945,-111.0927415
dorsalis,475359181,34.3244945,-111.0927415
aikeni,517696731,43.90999,-104.01731
aikeni,517696731,43.90999,-104.01731
aikeni,517696731,43.90999,-104.01731
aikeni,517696821,43.90999,-104.01731
aikeni,517696821,43.90999,-104.01731
aikeni,517696821,43.90999,-104.01731
dorsalis,525745761,33.8727806,-110.9745837
dorsalis,525745761,33.8727806,-110.9745837
dorsalis,525745761,33.8727806,-110.9745837
dorsalis,533364041,32.806404,-105.730177
dorsalis,533364041,32.806404,-105.730177
dorsalis,533364041,32.806404,-105.730177
dorsalis,533369911,32.9556833,-108.1734681
dorsalis,533369911,32.9556833,-108.1734681
dorsalis,533369911,32.9556833,-108.1734681
dorsalis,535544441,32.5838855,-108.4285784
dorsalis,535544441,32.5838855,-108.4285784
dorsalis,535544441,32.5838855,-108.4285784
dorsalis,535553701,32.5838855,-108.4285784
dorsalis,535553701,32.5838855,-108.4285784
dorsalis,535553701,32.5838855,-108.4285784
aikeni,564072341,43.793977,-103.589545
aikeni,564072341,43.793977,-103.589545
dorsalis,579653131,31.9249966,-104.8395001
dorsalis,579653131,31.9249966,-104.8395001
dorsalis,579653131,31.9249966,-104.8395001
aikeni,582063401,43.8463267,-103.5596875
aikeni,582063401,43.8463267,-103.5596875
dorsalis,585155331,34.4985413,-112.5405319
dorsalis,585155331,34.4985413,-112.5405319
dorsalis,585155331,34.4985413,-112.5405319
aikeni,594918151,43.8463267,-103.5596875
aikeni,594918151,43.8463267,-103.5596875
aikeni,594918151,43.8463267,-103.5596875
aikeni,594923261,43.8463267,-103.5596875
aikeni,594923261,43.8463267,-103.5596875
aikeni,594923261,43.8463267,-103.5596875
mearnsi,594965301,45.5396095,-111.0957013
mearnsi,594965301,45.5396095,-111.0957013
mearnsi,594965301,45.5396095,-111.0957013
aikeni,595480891,44.2306386,-103.4746352
aikeni,595480891,44.2306386,-103.4746352
aikeni,595480891,44.2306386,-103.4746352
aikeni,603062561,44.3328641,-103.8423694
aikeni,603062561,44.3328641,-103.8423694
aikeni,610671849,43.8779123,-103.4555054
