ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,mean_syllable_stereotypy,num_syllable_per_bout_duration.1.ms.,num_syllables,num_unique_syllables,subspecies
307699661,3.696317005,3.878575071,7.258358684,8.295177556,8.595790624,7.404963607,4.146013202,-4.460524623,2.944438979,1.098612289,oreganus
307699661,3.571877363,3.970144497,7.442274585,8.282777774,8.638737824,7.231015622,4.124989813,-4.458426931,2.772588722,0.693147181,oreganus
307699661,3.649141941,3.907324485,7.370053862,8.288674597,8.621676129,7.22466236,4.162008497,-4.452073633,2.772588722,1.386294361,oreganus
307700091,3.519289012,4.299115233,7.780872075,8.091093801,8.63835267,7.216984779,4.081002416,-4.652035404,2.564949357,1.098612289,oreganus
307700091,3.426567272,4.349905659,7.859372048,8.078152227,8.66519429,7.22720851,3.952599822,-4.66225919,2.564949357,0.693147181,oreganus
308464481,3.097712081,3.850424602,7.206342585,8.513678249,8.745702439,6.988797487,4.234841044,-4.216208785,2.772588722,0,oreganus
308464481,2.802096957,3.959505125,7.402560587,8.479119395,8.765084729,7.051855623,4.195214447,-4.21864226,2.833213344,0,oreganus
308464481,2.830452183,3.964075815,7.392442457,8.487092102,8.768515264,7.061905959,4.179206547,-4.228692585,2.833213344,0,oreganus
308542581,3.459815635,4.01685213,7.821704089,8.206240497,8.717863887,7.219336967,4.199172155,-4.446748213,2.772588722,0.693147181,oreganus
308542581,3.446896353,4.026152652,7.91390234,8.148558316,8.723662281,7.007977617,4.151085934,-4.443028293,2.564949357,0.693147181,oreganus
308542581,3.515945514,4.024048759,7.86341666,8.149598357,8.702110467,6.948177193,4.116989985,-4.46327053,2.48490665,1.098612289,oreganus
310806561,3.349416639,4.735467187,7.74606189,8.170611547,8.66581483,6.875576381,4.055961533,-4.929666185,1.945910149,1.609437912,oreganus
310806561,3.328726246,4.727019019,7.94935657,8.026492299,8.673847001,6.86497825,4.076330343,-4.919068111,1.945910149,0.693147181,oreganus
310806561,3.381325307,4.767501598,7.944628429,8.041660521,8.679545023,6.907588598,4.054909868,-4.96167843,1.945910149,0.693147181,oreganus
311210591,2.216078639,4.666657181,7.638772733,8.099726527,8.579975786,7.043996538,4.215723129,-4.741411418,2.302585093,1.098612289,oreganus
311210591,2.518666731,4.636870706,7.59503734,8.094028506,8.559557855,7.042213326,4.223026323,-4.739628179,2.302585093,0.693147181,oreganus
311643491,4.130641181,3.698425757,7.207065389,8.350883115,8.610552151,7.063903961,4.230162945,-4.578997304,2.48490665,0,hyemalis
311643491,3.972362381,3.883101847,7.34707862,8.307602607,8.614804461,7.062280889,4.313635858,-4.577374199,2.48490665,0.693147181,hyemalis
311643491,3.986244608,3.924033918,7.460945566,8.270379896,8.621851706,7.089764287,4.36399261,-4.604857635,2.48490665,0,hyemalis
311973731,3.443795576,4.443967791,7.565184377,8.326414925,8.701948432,7.51282233,4.162675736,-4.740233609,2.772588722,0,oreganus
311973731,3.247625238,4.505718107,7.568814145,8.324384083,8.701721538,7.44903736,4.196688893,-4.74098716,2.708050201,0,oreganus
311973731,3.435640097,4.411029052,7.937494035,8.075490385,8.694209696,7.350275295,4.393403523,-4.711217938,2.63905733,0,oreganus
312122201,2.927676463,3.896730385,7.973907575,8.164046493,8.751946995,7.465869941,4.262113894,-4.207773406,3.258096538,0,hyemalis
312122201,3.236156211,3.735584112,8.02910896,9.021456982,9.328502803,7.413530672,3.849689577,-4.194654852,3.218875825,1.386294361,hyemalis
312122201,3.126072305,3.790273782,7.730527597,8.252252511,8.702758345,7.076794572,4.236430037,-4.186422812,2.890371758,1.098612289,hyemalis
312204341,3.04830316,4.258858029,7.604793515,8.265377384,8.673847001,6.985294856,3.975052323,-4.500388188,2.48490665,1.098612289,oreganus
312204341,3.32173321,4.175717745,7.497190008,8.259729182,8.634306237,7.072103784,3.976592128,-4.507154397,2.564949357,2.197224577,oreganus
312204341,3.134769315,4.270227083,7.66224609,8.232095054,8.672391397,6.924366545,3.958721938,-4.526471304,2.397895273,2.197224577,oreganus
312309421,2.851027581,4.029574533,7.326773353,8.208631889,8.54601363,7.055636346,4.046001337,-4.28304763,2.772588722,1.098612289,oreganus
312526901,2.937336463,3.576499594,7.253950894,8.35160349,8.63121177,7.120646454,4.027266885,-3.985152241,3.135494216,0.693147181,oreganus
312526901,3.081782541,3.454606492,7.113199253,8.394133099,8.6309395,6.725383721,3.988194162,-3.952795001,2.772588722,1.609437912,oreganus
312526901,3.136037547,3.41316255,7.015618925,8.417294388,8.629048859,7.001093819,3.988700799,-3.956571361,3.044522438,1.791759469,oreganus
312543391,2.935628349,4.59422509,7.875339305,8.017995606,8.634066131,6.827764653,4.223188004,-4.748323146,2.079441542,0.693147181,oreganus
312543391,3.217207768,4.545895564,7.703627928,8.123933989,8.620446225,6.833749866,4.223188004,-4.754308333,2.079441542,2.079441542,oreganus
312543391,3.065141725,4.589210166,7.981842026,7.999942067,8.676130108,6.70630187,4.049115987,-4.760391689,1.945910149,0.693147181,oreganus
313591911,3.340979995,4.294162622,7.807706053,8.199491057,8.708110392,7.239214974,4.075076494,-4.60015767,2.63905733,1.791759469,oreganus
313787581,3.323704949,3.682671499,7.617617841,8.081343347,8.56034889,7.021083964,4.035638245,-4.187870648,2.833213344,1.791759469,oreganus
313787581,3.311151101,3.752670913,7.574764014,8.099057855,8.555063465,7.05915217,4.01802865,-4.225938792,2.833213344,1.791759469,oreganus
313787581,3.246529139,3.829395943,7.721353221,8.080444598,8.601515229,7.143255505,3.938942212,-4.252883727,2.890371758,1.609437912,oreganus
314094831,3.463307914,4.467548808,7.784356416,7.874939225,8.515243924,7.055079994,4.100466711,-4.752494899,2.302585093,1.791759469,unknown
314094831,3.150638526,4.567319962,7.803843304,7.860124139,8.516965095,7.067333381,4.070290476,-4.764748268,2.302585093,1.609437912,unknown
314094831,3.355181144,4.531631852,7.826965721,7.862516705,8.529591646,6.971102614,3.89429276,-4.773877992,2.197224577,1.098612289,unknown
314204051,3.325378545,4.208888967,7.588073813,8.335503014,8.716178856,7.308978599,4.066985087,-4.53638983,2.772588722,1.386294361,caniceps
314204051,3.363457054,4.181444119,7.557030008,8.33343903,8.704812581,7.2344291,4.055781308,-4.526378876,2.708050201,0,caniceps
314204051,3.371036037,4.192193947,7.590985023,8.336974685,8.71812701,7.173775855,4.142789113,-4.534718526,2.63905733,0.693147181,caniceps
314264081,3.487346762,4.254311627,7.60440509,8.225056769,8.647092264,6.906128957,4.051907956,-4.603543909,2.302585093,1.945910149,oreganus
314704451,3.23551664,4.522938135,7.751009889,8.284752166,8.73936317,7.460179738,4.024122639,-4.752129502,2.708050201,1.609437912,oreganus
314704451,3.139890759,4.519518429,7.699596064,8.299517122,8.730109181,7.368590018,4.02849379,-4.729532656,2.63905733,1.791759469,oreganus
314704451,3.173413451,4.505356597,7.518407918,8.312236822,8.677961602,7.28836374,4.064125608,-4.72341434,2.564949357,2.079441542,oreganus
314708401,3.558743651,4.66838508,7.97374234,8.111786561,8.731376643,7.12261061,3.996560658,-4.925386056,2.197224577,1.609437912,caniceps
314708401,3.232538675,4.733130534,8.027487982,8.057105152,8.728619237,6.853952573,3.988180057,-4.90804238,1.945910149,1.386294361,caniceps
314708401,3.394117706,4.699036322,7.932979085,8.095277725,8.703454346,6.853952573,4.102142459,-4.90804238,1.945910149,1.609437912,caniceps
314708421,3.48635519,4.31604407,7.856650603,8.278620212,8.776264099,7.047931214,4.131819673,-4.650035971,2.397895273,2.302585093,caniceps
314708421,3.306944843,4.302975499,7.819907906,8.303268152,8.777052504,7.161289464,3.967704829,-4.596340086,2.564949357,2.397895273,caniceps
314708891,3.678408154,4.47371996,8.044613147,8.141116542,8.780007197,6.886063368,3.973351387,-4.806621842,2.079441542,1.386294361,oreganus
314708891,3.550126117,4.510503318,8.135992705,8.051882885,8.780806238,7.000562329,4.061276511,-4.80333775,2.197224577,0.693147181,oreganus
314772891,3.160851985,4.240126992,7.957317461,8.148095727,8.742958385,7.408858796,4.070903383,-4.518487021,2.890371758,0.693147181,hyemalis
314772891,3.497699331,4.094454205,7.857639728,8.166524008,8.709417335,7.458666626,3.958987383,-4.514227621,2.944438979,0.693147181,hyemalis
315098591,3.490557556,4.181989557,7.572994706,8.41415697,8.76599594,7.339537695,3.892356065,-4.566949011,2.772588722,1.386294361,oreganus
315098591,3.412072774,4.227875955,7.602928914,8.407583896,8.770593649,7.34734061,3.980070105,-4.57475185,2.772588722,1.386294361,oreganus
315098591,3.414538999,4.212547431,7.58632301,8.42423113,8.777125351,7.200898602,4.164924587,-4.561841288,2.63905733,1.098612289,oreganus
315215061,3.435574409,4.390669731,7.403259448,8.157450333,8.533818357,7.177686992,3.92496907,-4.692780288,2.48490665,1.945910149,mearnsi
315215061,3.191068518,4.430237928,7.422083533,8.152971042,8.536881146,7.150603414,3.96328607,-4.665696713,2.48490665,1.386294361,mearnsi
315215061,3.108771565,4.543339108,7.345066547,8.15633239,8.514616776,7.040171466,3.989141767,-4.737586429,2.302585093,1.791759469,mearnsi
315785361,2.88111804,4.246490028,7.437562892,8.489924163,8.760448038,7.023035184,3.921009309,-4.458085814,2.564949357,1.098612289,hyemalis
318114181,3.329934362,4.54326408,7.630097312,7.990938139,8.511242507,7.180323713,4.036269356,-4.782428383,2.397895273,1.945910149,oreganus
318114181,3.322676683,4.498927447,7.647497233,8.022297515,8.537110478,7.232824883,4.131651615,-4.747918207,2.48490665,2.397895273,oreganus
318395111,3.291816449,4.187988985,7.936842923,8.295643266,8.818498158,6.901443736,4.145646883,-4.503548421,2.397895273,1.098612289,oreganus
318395111,3.517126849,4.156097484,7.870884955,8.246693854,8.762190824,6.945933783,4.00045731,-4.548038528,2.397895273,1.791759469,oreganus
318395111,3.389807982,4.18459144,7.781551775,8.289863782,8.753450052,7.173894461,3.98784838,-4.534837173,2.63905733,1.791759469,oreganus
318541101,4.161483865,6.164651629,7.023587095,8.29988056,8.527664491,6.923074833,3.915619797,-6.229927849,0.693147181,0.693147181,hyemalis
318541101,3.830451352,6.333390634,7.064409089,8.276350063,8.518362099,7.066644713,3.915619797,-6.373497739,0.693147181,0.693147181,hyemalis
318541101,2.942243588,6.255170059,7.429052202,8.276350063,8.616217889,6.966358251,3.915619797,-6.273211202,0.693147181,0.693147181,hyemalis
318621751,3.127873812,4.499328554,7.805436929,8.163066831,8.686067481,7.104782983,3.915619797,-4.706887679,2.397895273,0.693147181,hyemalis
318621751,3.398789483,4.482015606,7.856524523,8.111069972,8.677726965,7.237173214,3.912423008,-4.75226654,2.48490665,1.386294361,hyemalis
318621751,3.846733842,4.315015924,7.797978184,8.19754357,8.703624226,7.253481616,3.880311916,-4.768574919,2.48490665,1.098612289,hyemalis
318773391,2.81242501,3.553986591,7.454659031,8.192402171,8.575142066,7.333956285,4.100736337,-3.932758916,3.401197382,0.693147181,oreganus
318773391,2.857908487,3.523087199,7.466493489,8.192458813,8.579055437,7.257964923,4.267714911,-3.925760433,3.33220451,0,oreganus
318773391,2.889783696,3.505196427,7.543356974,8.191608835,8.604416534,7.25684598,4.247460442,-3.924641485,3.33220451,0,oreganus
319491891,3.56451643,3.538540943,6.201659124,8.547830161,8.6309395,7.214841615,4.22529687,-4.219109329,2.995732274,0.693147181,hyemalis
319491891,3.403663474,3.677022153,6.334816289,8.542658726,8.638710568,7.16423689,4.112194568,-4.219797927,2.944438979,0.693147181,hyemalis
319491891,3.670906402,3.429496851,6.124020806,8.553775635,8.629845354,7.268106789,4.198277292,-4.223584331,3.044522438,0.693147181,hyemalis
319494091,3.594568775,3.531656932,6.15286896,8.55334599,8.631833822,7.276412317,4.226243314,-4.231889897,3.044522438,1.098612289,hyemalis
319494091,3.559506072,3.544765952,6.252952418,8.54888033,8.636527637,7.162881876,4.294337757,-4.218442872,2.944438979,0.693147181,hyemalis
319494091,3.774272197,3.291274003,6.102074419,8.557313185,8.63135695,7.21912336,4.265652023,-4.223391056,2.995732274,0,hyemalis
319626961,3.117759842,4.198911112,7.64692727,8.334930112,8.735224281,7.367187353,3.947599861,-4.476815582,2.890371758,1.386294361,hyemalis
319626961,3.130034974,4.200707082,7.92704918,8.30744065,8.822053735,7.42636009,4.062862412,-4.481921138,2.944438979,1.609437912,hyemalis
320193451,2.681238943,3.672879113,7.670311911,8.374674162,8.769759273,6.033428746,4.021097303,-3.953987215,2.079441542,1.791759469,oreganus
320193451,1.897119985,3.797805036,7.728722673,8.305415722,8.744398657,6.000156818,4.06821811,-3.920715274,2.079441542,1.791759469,oreganus
320193451,2.602101623,3.647206758,7.760302495,8.304086818,8.755104356,5.856571684,4.050881838,-3.910661533,1.945910149,1.386294361,oreganus
320224261,2.94735869,3.871146756,8.019920534,8.122199383,8.750808043,6.96015005,4.217405245,-4.187561313,2.772588722,0,hyemalis
320224261,3.103102487,3.763676527,7.81693444,8.200732657,8.704889568,6.993091643,4.100361871,-4.15987833,2.833213344,0.693147181,hyemalis
320224261,2.963287571,3.818424323,7.983362938,8.122199383,8.733372981,7.046411538,4.18216627,-4.156039769,2.890371758,0.693147181,hyemalis
320454031,2.561279628,4.144959717,7.793925867,8.236707386,8.725819596,7.093510089,4.177025992,-4.320921375,2.772588722,0.693147181,oreganus
320454031,2.858793723,4.084649412,7.750864814,8.265166435,8.72692209,7.161782075,4.21531388,-4.328568753,2.833213344,1.098612289,oreganus
320580641,3.435762682,3.909550816,7.602630984,8.203443292,8.633016326,7.26242822,4.076073234,-4.372056423,2.890371758,0.693147181,hyemalis
320580641,3.504174106,3.8706562,7.676338239,8.21102692,8.66475877,7.206094646,4.104340286,-4.372881301,2.833213344,0.693147181,hyemalis
321362571,2.914954434,4.472636028,7.366289881,8.292315681,8.61827615,6.948805819,3.994770438,-4.646220748,2.302585093,1.098612289,hyemalis
321362571,2.793100024,4.536517393,7.281252839,8.29446622,8.596279977,6.985304037,4.029341719,-4.682718948,2.302585093,1.609437912,hyemalis
321396351,3.383471763,3.923072842,7.799520469,8.05235581,8.618636269,7.409212153,4.075989451,-4.364689711,3.044522438,1.609437912,hyemalis
321396351,3.26069732,3.906419098,7.811375782,8.02803234,8.610217871,7.140717139,4.119157438,-4.307503823,2.833213344,0,hyemalis
321396351,3.32615555,3.905124264,7.773429619,8.056919847,8.609841671,7.327725785,4.192435582,-4.33199351,2.995732274,1.098612289,hyemalis
321579011,3.58938062,3.904854516,7.380120427,8.415347447,8.71220797,7.198527809,3.952489675,-4.425939066,2.772588722,2.079441542,hyemalis
321579011,3.513084174,3.96670923,7.52608772,8.393806248,8.737525778,7.268643557,4.099234283,-4.435430196,2.833213344,1.609437912,hyemalis
321579011,3.511624406,3.96383204,7.44967149,8.39673388,8.717498988,7.204208298,4.025691052,-4.431619565,2.772588722,0.693147181,hyemalis
321658041,2.886838186,4.368146286,7.889622774,7.999464758,8.631560119,7.507637805,3.888369514,-4.563198836,2.944438979,1.098612289,hyemalis
321658041,3.027794206,4.366227886,7.853468541,8.045068015,8.639418587,7.58441813,3.944647996,-4.588685901,2.995732274,0,hyemalis
321658041,3.00416225,4.360213058,7.837269596,8.029614977,8.6235072,7.349179785,3.994959673,-4.576591087,2.772588722,1.386294361,hyemalis
321956151,1.48568471,4.592885019,7.762515108,8.169385698,8.672315059,7.19829042,4.058291443,-4.633341086,2.564949357,2.079441542,hyemalis
322111981,2.595356235,4.223235575,7.469474117,8.228996367,8.604979122,7.099555579,4.037271888,-4.391505417,2.708050201,0,oreganus
322111981,2.556744473,4.207497765,7.404001453,8.268506886,8.612264108,7.010541054,4.205443744,-4.371483687,2.63905733,0.693147181,oreganus
322141281,3.783703234,2.984651369,6.436458108,8.587945057,8.690134687,7.77436545,4.131342855,-4.136779294,3.63758616,1.791759469,hyemalis
322141281,3.661957797,3.202151382,6.477597558,8.588554767,8.695083321,7.84990867,4.03730673,-4.136336616,3.713572067,1.386294361,hyemalis
322588901,2.983345264,4.692334908,8.201173144,7.965924535,8.77640359,7.330787402,4.420611822,-4.845880763,2.48490665,0,caniceps
322588901,3.215722711,4.640818822,8.089733582,8.062095459,8.761857879,7.139329856,4.303119964,-4.836744804,2.302585093,0,caniceps
322588901,3.184686875,4.65950053,8.179298441,7.987446243,8.773901156,7.416077773,4.344741223,-4.851128399,2.564949357,0,caniceps
322653551,3.585281053,3.83293726,7.203953616,8.330581744,8.603478184,7.433328759,4.02804065,-4.388806285,3.044522438,1.098612289,oreganus
322653551,3.721961824,3.633247758,7.196244442,8.342507479,8.610689345,7.438756943,3.990481376,-4.347714487,3.091042453,0.693147181,oreganus
322653551,3.612204087,3.799329039,7.29552081,8.316171557,8.616164921,7.425982018,4.155515363,-4.381459595,3.044522438,0.693147181,oreganus
322834011,3.173413451,4.217854396,7.981430323,8.248563728,8.810648043,7.064080463,4.03893649,-4.499131131,2.564949357,1.386294361,hyemalis
322834011,3.130189164,4.228165265,7.801647913,8.359692609,8.805828757,7.272839213,3.931032466,-4.500250507,2.772588722,1.098612289,hyemalis
323165091,3.33636252,3.665696119,7.510696192,8.314310825,8.676343882,6.9537638,3.973424586,-4.18117509,2.772588722,1.945910149,hyemalis
323165091,2.951666509,3.831355102,7.655365329,8.258331558,8.686904241,6.796311483,4.017945107,-4.157254139,2.63905733,2.48490665,hyemalis
323165091,3.445347166,3.584906864,7.678513062,8.30452094,8.725300283,6.887254908,3.925501037,-4.17920472,2.708050201,2.48490665,hyemalis
323205141,2.915500584,3.88955015,7.924869936,8.110639772,8.70813248,6.899467058,3.990121834,-4.191416854,2.708050201,1.609437912,oreganus
323205141,3.175625841,3.800265734,7.894110733,8.113548288,8.695819219,6.766849826,4.060673753,-4.201900486,2.564949357,1.791759469,oreganus
323481771,3.958031527,5.217875274,7.751825595,8.259196984,8.722909237,7.381450005,4.042348244,-5.435539906,1.945910149,0.693147181,oreganus
323581561,3.136152761,4.250576408,8.235858702,7.903098575,8.769157181,6.998433536,4.243636004,-4.513526903,2.48490665,0,oreganus
323581561,3.29614546,4.182743865,8.03793904,7.975595909,8.692579538,6.898798621,4.185366519,-4.500903328,2.397895273,0,oreganus
323581561,3.261586943,4.189496901,8.126818329,7.99131,8.747097463,6.983674111,4.193333436,-4.498767484,2.48490665,0.693147181,oreganus
323582741,3.029180208,4.781188852,8.068229813,8.144379951,8.793677939,7.001910391,4.069450373,-4.922468797,2.079441542,1.098612289,oreganus
323582741,2.532057779,4.910681782,8.088597116,8.048202694,8.754996788,7.187069102,4.079250009,-4.989844479,2.197224577,0.693147181,oreganus
323582741,3.136184109,4.829230424,8.037458155,8.144206596,8.778807437,7.177903577,4.062828473,-4.98067895,2.197224577,0,oreganus
323587221,2.932405139,3.712444708,7.705805205,8.348237293,8.756268149,7.211510607,3.953263859,-4.076016374,3.135494216,0.693147181,oreganus
323587221,2.770633687,3.769904121,7.691044789,8.34050031,8.745965418,7.207087968,3.866141124,-4.071593756,3.135494216,1.098612289,oreganus
323604091,3.569141384,3.860314112,7.490020762,8.359856977,8.702076356,7.340105716,4.269273101,-4.39566676,2.944438979,0,oreganus
323604091,3.189103667,4.041496697,7.479824528,8.365962222,8.703405804,7.150374607,4.128212478,-4.377785879,2.772588722,0,oreganus
323604091,2.840539384,4.140662537,7.468984913,8.370938482,8.703794078,7.075315646,3.963256633,-4.367265479,2.708050201,0,oreganus
323648741,4.076124016,4.84320235,8.071323713,7.913338271,8.680680741,7.124176285,4.197178501,-5.17826615,1.945910149,0.693147181,dorsalis
323648741,4.077113625,4.845116226,8.025035635,7.920241852,8.659071716,6.96374171,4.237771995,-5.171982205,1.791759469,0,dorsalis
323648741,4.005361546,4.825810607,8.047735222,7.888584532,8.656361687,6.930087384,4.248216431,-5.138327994,1.791759469,0,dorsalis
323659351,3.136184109,3.988049904,7.993192055,7.967239042,8.666066814,7.158822763,4.246282088,-4.325609402,2.833213344,0.693147181,oreganus
323659351,3.196402969,3.958164161,7.945700684,7.959871918,8.638372014,7.093773697,4.230105264,-4.321184963,2.772588722,0.693147181,oreganus
323659351,2.881514304,4.065493182,7.894958092,7.939975478,8.603008678,7.090341351,4.21219125,-4.317752624,2.772588722,0.693147181,oreganus
323757281,3.524315952,5.06391273,8.081708022,8.058718503,8.7560851,7.178577266,4.035821982,-5.232667089,1.945910149,0,oreganus
323757281,3.273206169,5.100628333,8.13794774,8.056602101,8.784109767,7.175680973,4.029267189,-5.229770888,1.945910149,0,oreganus
323757281,3.300455812,5.094601917,8.138273208,8.060126955,8.785984501,7.016123766,4.163246964,-5.224364364,1.791759469,0.693147181,oreganus
323912721,3.260977001,4.332137234,8.037080154,8.18771399,8.801360322,7.383264557,4.172880434,-4.610675814,2.772588722,0.693147181,hyemalis
323912721,3.407749941,4.274203599,8.080545156,8.166349168,8.810560825,7.379086152,4.046582536,-4.606497466,2.772588722,1.098612289,hyemalis
323912721,3.339124953,4.317418667,8.04367462,8.152971042,8.785835503,7.391928872,4.015624739,-4.619340107,2.772588722,1.098612289,hyemalis
324137961,3.140842209,3.578162739,7.832378273,8.152193739,8.690325861,7.319257681,4.393576793,-4.061161152,3.258096538,0,hyemalis
324137961,3.043943566,3.694820107,7.944533638,8.096881575,8.709059693,7.319644155,4.347677448,-4.100768331,3.218875825,0,hyemalis
324137961,3.147161863,3.643053642,7.837598977,8.156891517,8.695282282,7.280840665,4.319446707,-4.102786858,3.17805383,0,hyemalis
324225271,3.43056946,3.970684918,7.706262975,8.155373157,8.640733317,7.042213326,4.062514179,-4.403155975,2.63905733,0,oreganus
324225271,3.427920452,3.990012324,7.812044455,8.14779493,8.679166163,7.124645988,4.134567382,-4.416595802,2.708050201,0.693147181,oreganus
324225271,3.395277114,3.991533027,7.827369317,8.138097969,8.67998199,6.96759528,4.165582537,-4.402645919,2.564949357,0,oreganus
324247091,3.995668682,3.916181016,7.81447656,8.088913405,8.646035244,7.251078991,4.116054294,-4.612021704,2.63905733,0.693147181,hyemalis
324247091,3.970291914,3.931498782,7.76948484,8.132333049,8.652282824,7.317710292,4.152599466,-4.60966005,2.708050201,0.693147181,hyemalis
324247091,3.899331699,4.014551389,8.060434789,8.044613147,8.73822926,7.394441887,4.200837969,-4.621853176,2.772588722,0.693147181,hyemalis
324304351,3.255901148,4.115439927,7.700985918,8.15633239,8.639255557,7.449207096,4.117036299,-4.453474861,2.995732274,0.693147181,oreganus
324304351,3.102529257,4.163430022,7.767035014,8.121537789,8.644859465,7.492876357,4.139966363,-4.448353891,3.044522438,0.693147181,oreganus
324304351,2.981464302,4.200121658,7.797692315,8.112229211,8.652282824,7.492713875,4.234188186,-4.448191395,3.044522438,0.693147181,oreganus
324585671,3.64008929,4.345315996,8.056943012,8.195569236,8.815444215,7.203736154,4.153808933,-4.718829486,2.48490665,1.098612289,hyemalis
324585671,3.595155317,4.378382437,8.0420771,8.198529277,8.810113712,7.213136928,4.144367886,-4.728230309,2.48490665,0.693147181,hyemalis
324585671,3.675807373,4.353855758,7.986408495,8.186636174,8.778071872,7.220826586,4.173772104,-4.735919965,2.48490665,1.098612289,hyemalis
324607661,3.283284129,4.218894772,7.652195754,8.146474982,8.614260302,7.092920013,4.106166523,-4.527970655,2.564949357,1.609437912,hyemalis
324607661,3.293816783,4.254725792,7.660100934,8.146698404,8.61742781,7.197747182,3.978603916,-4.55868983,2.63905733,1.791759469,hyemalis
324607661,3.172133562,4.258295547,7.646116708,8.147138331,8.61235837,6.923792657,4.01360654,-4.525897375,2.397895273,1.098612289,hyemalis
324742091,2.871979071,3.931174656,7.542913416,8.315625407,8.688045721,7.308128078,4.027561485,-4.217085649,3.091042453,0,oreganus
324742091,2.651825058,3.990966208,7.736962861,8.235995895,8.703326917,6.983245515,4.100634756,-4.210656763,2.772588722,0.693147181,oreganus
324742091,2.679260703,3.996293109,7.271688334,8.403090446,8.675363243,7.359942403,4.035065794,-4.224448213,3.135494216,1.386294361,oreganus
324758691,3.220087212,3.753545345,6.892123955,8.476879585,8.655240181,7.33441094,4.111949852,-4.198916722,3.135494216,0,hyemalis
324758691,3.04220494,3.848515064,7.106702001,8.432946729,8.660315867,7.424115558,4.245752156,-4.205239766,3.218875825,0,hyemalis
324758691,2.984558973,3.867445546,6.80186299,8.497760512,8.6580871,7.291230369,4.091423761,-4.200187928,3.091042453,0.693147181,hyemalis
325026021,3.417986863,4.338148629,7.997530121,8.215139332,8.798924579,7.045168018,4.054438923,-4.647272792,2.397895273,0,oreganus
325026021,2.657237792,4.510626908,8.084924692,8.145938798,8.802602947,7.12975532,4.173746298,-4.644848668,2.48490665,0,oreganus
325026021,2.967932385,4.458705939,8.099171508,8.154211854,8.813848046,7.13127971,4.275543272,-4.646373086,2.48490665,0,oreganus
325127451,3.448133977,3.923754991,7.639934511,8.268252853,8.687940764,7.828652054,4.156570444,-4.394664882,3.433987204,1.386294361,hyemalis
325127451,3.39713358,4.043219944,7.654756575,8.267150366,8.692442264,7.709401794,4.248237874,-4.45130529,3.258096538,1.098612289,hyemalis
325127451,3.783663401,4.966335035,7.81014872,8.213714492,8.717672481,7.512503757,4.130860703,-5.209918652,2.302585093,0,hyemalis
325147381,2.877558536,4.16601902,8.20820717,8.100673049,8.842294986,7.103047902,4.25692732,-4.394997676,2.708050201,0,hyemalis
325147381,3.048482839,4.126641432,8.125896245,8.158567027,8.828683161,7.110457999,4.299781937,-4.402407807,2.708050201,0,hyemalis
325147381,2.918290347,4.146106497,8.158248099,8.128134119,8.829629003,7.025760512,4.340425544,-4.386703153,2.63905733,0,hyemalis
325343751,3.297207668,3.102474323,6.082547045,8.541540665,8.615841929,7.313855106,4.060175821,-3.879867916,3.433987204,0.693147181,hyemalis
325509401,3.323836261,4.361405313,7.432518411,8.178730671,8.557874825,7.420803431,4.297997356,-4.648214753,2.772588722,0,hyemalis
325509401,3.618844373,4.215132338,7.353340381,8.211017576,8.55562637,7.404076217,4.185292942,-4.631487468,2.772588722,0,hyemalis
325509401,3.475131728,4.300082611,7.432314848,8.179357797,8.558238071,7.478640659,4.156084194,-4.64542734,2.833213344,0.693147181,hyemalis
325867141,3.043766294,4.642001545,7.895231055,7.988289131,8.628326486,7.208682578,4.213903184,-4.810787351,2.397895273,0,oreganus
325867141,3.012900077,4.640006045,7.956740065,7.987625781,8.658009752,7.290531057,4.182986784,-4.805624349,2.48490665,0,oreganus
325867141,3.310427145,4.56842836,7.719004423,8.006686496,8.558084083,7.196151382,4.216922657,-4.798256152,2.397895273,0,oreganus
326772611,2.876832543,3.683730835,7.319495805,8.371242375,8.663449012,6.867594441,3.981178813,-4.03438111,2.833213344,0.693147181,hyemalis
326772611,2.868980568,3.660436431,7.488892203,8.284028839,8.649134139,6.721234441,4.035258132,-4.013184239,2.708050201,0.693147181,hyemalis
326772611,2.962446296,3.627262276,7.481512096,8.285772444,8.648040386,6.855291709,4.193472021,-4.022078358,2.833213344,0.693147181,hyemalis
326974661,3.117673319,4.308335242,8.076737009,7.964028287,8.699644694,7.266172454,4.390652833,-4.558122301,2.708050201,0,hyemalis
326974661,3.096056088,4.307437778,8.081708022,7.970360843,8.705345668,7.190628935,4.398337056,-4.551571601,2.63905733,0,hyemalis
326974661,3.071401526,4.324270616,8.120213285,7.939877826,8.711968209,7.198619782,4.388944223,-4.559562414,2.63905733,0,hyemalis
327722621,3.415127681,4.708745017,7.951926165,8.022713832,8.673119464,7.329257765,4.32041263,-4.931362483,2.397895273,0.693147181,hyemalis
327722621,3.252740339,4.720320129,8.027583407,7.985488338,8.69207977,7.21140297,4.382117098,-4.908817833,2.302585093,0.693147181,hyemalis
327722621,3.335324638,4.718498871,7.942903547,8.022713832,8.66874309,7.321767093,4.331588419,-4.92387176,2.397895273,0.693147181,hyemalis
